UniqueID,Probability
6810,0.0
6811,0.04285714285714286
6812,0.017142857142857144
6813,0.032857142857142856
6814,0.06571428571428571
6815,0.002857142857142857
6816,0.07285714285714286
6817,0.01
6818,0.10714285714285714
6819,0.024285714285714285
6820,0.03571428571428571
6821,0.018571428571428572
6822,0.04857142857142857
6823,0.7371428571428571
6824,0.0
6825,0.018571428571428572
6826,0.002857142857142857
6827,0.03142857142857143
6828,0.025714285714285714
6829,0.008571428571428572
6830,0.022857142857142857
6831,0.0014285714285714286
6832,0.7571428571428571
6833,0.005714285714285714
6834,0.07571428571428572
6835,0.10738095238095238
6836,0.9314285714285714
6837,0.21285714285714286
6838,0.002857142857142857
6839,0.03428571428571429
6840,0.0
6841,0.027142857142857142
6842,0.007142857142857143
6843,0.08428571428571428
6844,0.0
6845,0.01
6846,0.0
6847,0.032857142857142856
6848,0.8828571428571429
6849,0.6842857142857143
6850,0.0014285714285714286
6851,0.0
6852,0.08142857142857143
6853,0.02857142857142857
6854,0.03857142857142857
6855,0.045714285714285714
6856,0.6614285714285715
6857,0.014285714285714285
6858,0.017142857142857144
6859,0.8414285714285714
6860,0.008571428571428572
6861,0.014285714285714285
6862,0.047142857142857146
6863,0.8214285714285714
6864,0.07714285714285714
6865,0.014285714285714285
6866,0.10428571428571429
6867,0.9228571428571428
6868,0.15428571428571428
6869,0.9228571428571428
6870,0.8242857142857143
6871,0.02857142857142857
6872,0.8071428571428572
6873,0.06
6874,0.007142857142857143
6875,0.1742857142857143
6876,0.24730011271656516
6877,0.7371428571428571
6878,0.017142857142857144
6879,0.01
6880,0.012857142857142857
6881,0.013214285714285715
6882,0.012857142857142857
6883,0.004285714285714286
6884,0.014285714285714285
6885,0.002857142857142857
6886,0.06857142857142857
6887,0.024285714285714285
6888,0.06428571428571428
6889,0.02857142857142857
6890,0.06857142857142857
6891,0.054285714285714284
6892,0.6657142857142857
6893,0.7857142857142857
6894,0.0
6895,0.017142857142857144
6896,0.6571428571428571
6897,0.022857142857142857
6898,0.002857142857142857
6899,0.027142857142857142
6900,0.9571428571428572
6901,0.7585714285714286
6902,0.03571428571428571
6903,0.7642857142857142
6904,0.007142857142857143
6905,0.017142857142857144
6906,0.0
6907,0.06285714285714286
6908,0.0
6909,0.037142857142857144
6910,0.011428571428571429
6911,0.02
6912,0.03571428571428571
6913,0.03142857142857143
6914,0.025714285714285714
6915,0.054285714285714284
6916,0.027142857142857142
6917,0.01
6918,0.09571428571428571
6919,0.004285714285714286
6920,0.025714285714285714
6921,0.018571428571428572
6922,0.04428571428571428
6923,0.6957142857142857
6924,0.0
6925,0.7557142857142857
6926,0.045714285714285714
6927,0.025714285714285714
6928,0.0
6929,0.012857142857142857
6930,0.0
6931,0.004285714285714286
6932,0.004285714285714286
6933,0.12714285714285714
6934,0.7685714285714286
6935,0.0
6936,0.9328571428571428
6937,0.047142857142857146
6938,0.054285714285714284
6939,0.0
6940,0.8771428571428571
6941,0.0
6942,0.0
6943,0.0
6944,0.10285714285714286
6945,0.06285714285714286
6946,0.0
6947,0.024285714285714285
6948,0.037142857142857144
6949,0.03428571428571429
6950,0.6457142857142857
6951,0.19428571428571428
6952,0.7157142857142857
6953,0.0
6954,0.017142857142857144
6955,0.05714285714285714
6956,0.012857142857142857
6957,0.8071428571428572
6958,0.07571428571428572
6959,0.8842857142857142
6960,0.017142857142857144
6961,0.03571428571428571
6962,0.06428571428571428
6963,0.0014285714285714286
6964,0.0014285714285714286
6965,0.02
6966,0.004285714285714286
6967,0.0
6968,0.6742857142857143
6969,0.0
6970,0.6457142857142857
6971,0.03
6972,0.0
6973,0.0
6974,0.0
6975,0.007142857142857143
6976,0.7371428571428571
6977,0.09795918367346938
6978,0.76
6979,0.018571428571428572
6980,0.06857142857142857
6981,0.05
6982,0.6342857142857142
6983,0.7142857142857143
6984,0.9142857142857143
6985,0.04428571428571428
6986,0.045714285714285714
6987,0.05142857142857143
6988,0.032857142857142856
6989,0.041428571428571426
6990,0.06428571428571428
6991,0.024285714285714285
6992,0.011428571428571429
6993,0.08285714285714285
6994,0.0
6995,0.69
6996,0.005714285714285714
6997,0.7171428571428572
6998,0.04
6999,0.0014285714285714286
7000,0.014285714285714285
7001,0.0
7002,0.0
7003,0.022857142857142857
7004,0.12142857142857143
7005,0.8571428571428571
7006,0.04285714285714286
7007,0.011428571428571429
7008,0.0
7009,0.017142857142857144
7010,0.01
7011,0.02857142857142857
7012,0.06285714285714286
7013,0.07571428571428572
7014,0.024285714285714285
7015,0.12142857142857143
7016,0.02142857142857143
7017,0.04428571428571428
7018,0.015714285714285715
7019,0.015714285714285715
7020,0.03142857142857143
7021,0.025714285714285714
7022,0.9542857142857143
7023,0.6914285714285714
7024,0.07571428571428572
7025,0.7542857142857143
7026,0.0
7027,0.022857142857142857
7028,0.05
7029,0.025714285714285714
7030,0.0
7031,0.74
7032,0.06
7033,0.03142857142857143
7034,0.0
7035,0.05857142857142857
7036,0.08285714285714285
7037,0.08285714285714285
7038,0.68
7039,0.03142857142857143
7040,0.06571428571428571
7041,0.10142857142857142
7042,0.03142857142857143
7043,0.7142857142857143
7044,0.7785714285714286
7045,0.0
7046,0.86
7047,0.0
7048,0.05142857142857143
7049,0.018571428571428572
7050,0.7028571428571428
7051,0.002857142857142857
7052,0.012857142857142857
7053,0.01
7054,0.9385714285714286
7055,0.024285714285714285
7056,0.007142857142857143
7057,0.0014285714285714286
7058,0.0
7059,0.02
7060,0.7428571428571429
7061,0.04857142857142857
7062,0.011428571428571429
7063,0.0
7064,0.012857142857142857
7065,0.017142857142857144
7066,0.045714285714285714
7067,0.037142857142857144
7068,0.017142857142857144
7069,0.06
7070,0.07142857142857142
7071,0.04
7072,0.05714285714285714
7073,0.0
7074,0.004285714285714286
7075,0.015714285714285715
7076,0.03142857142857143
7077,0.024285714285714285
7078,0.005714285714285714
7079,0.041428571428571426
7080,0.06142857142857143
7081,0.03428571428571429
7082,0.025714285714285714
7083,0.011428571428571429
7084,0.004285714285714286
7085,0.027142857142857142
7086,0.7157142857142857
7087,0.02
7088,0.05285714285714286
7089,0.0
7090,0.008571428571428572
7091,0.8742857142857143
7092,0.9185714285714286
7093,0.02857142857142857
7094,0.007142857142857143
7095,0.6728571428571428
7096,0.014285714285714285
7097,0.06571428571428571
7098,0.06
7099,0.04285714285714286
7100,0.022857142857142857
7101,0.017142857142857144
7102,0.054285714285714284
7103,0.007142857142857143
7104,0.005714285714285714
7105,0.0
7106,0.024285714285714285
7107,0.04428571428571428
7108,0.08857142857142856
7109,0.0
7110,0.7985714285714286
7111,0.0
7112,0.047142857142857146
7113,0.0
7114,0.83
7115,0.14285714285714285
7116,0.04
7117,0.03142857142857143
7118,0.06428571428571428
7119,0.11428571428571428
7120,0.03142857142857143
7121,0.0
7122,0.018571428571428572
7123,0.7914285714285715
7124,0.007142857142857143
7125,0.02
7126,0.002857142857142857
7127,0.032857142857142856
7128,0.02
7129,0.1
7130,0.7242857142857143
7131,0.008571428571428572
7132,0.06428571428571428
7133,0.6628571428571428
7134,0.04285714285714286
7135,0.11571428571428571
7136,0.017142857142857144
7137,0.024285714285714285
7138,0.008571428571428572
7139,0.027142857142857142
7140,0.005714285714285714
7141,0.005714285714285714
7142,0.08142857142857143
7143,0.025714285714285714
7144,0.9628571428571429
7145,0.09571428571428571
7146,0.77
7147,0.0
7148,0.75
7149,0.0
7150,0.05142857142857143
7151,0.012857142857142857
7152,0.004285714285714286
7153,0.05142857142857143
7154,0.8142857142857143
7155,0.07571428571428572
7156,0.0
7157,0.024285714285714285
7158,0.03428571428571429
7159,0.0
7160,0.7242857142857143
7161,0.7076190476190476
7162,0.04285714285714286
7163,0.021688311688311687
7164,0.03571428571428571
7165,0.02142857142857143
7166,0.03142857142857143
7167,0.002857142857142857
7168,0.027142857142857142
7169,0.01
7170,0.03571428571428571
7171,0.06428571428571428
7172,0.08725274725274726
7173,0.8871428571428571
7174,0.047142857142857146
7175,0.03428571428571429
7176,0.027142857142857142
7177,0.0
7178,0.8242857142857143
7179,0.05714285714285714
7180,0.01
7181,0.09
7182,0.03142857142857143
7183,0.027142857142857142
7184,0.037142857142857144
7185,0.05
7186,0.7457142857142857
7187,0.004285714285714286
7188,0.8628571428571429
7189,0.0
7190,0.07714285714285714
7191,0.022857142857142857
7192,0.07428571428571429
7193,0.0
7194,0.004285714285714286
7195,0.025714285714285714
7196,0.22285714285714286
7197,0.007142857142857143
7198,0.01
7199,0.025714285714285714
7200,0.0014285714285714286
7201,0.024285714285714285
7202,0.007142857142857143
7203,0.024285714285714285
7204,0.024285714285714285
7205,0.0
7206,0.012857142857142857
7207,0.032857142857142856
7208,0.0
7209,0.02857142857142857
7210,0.0014285714285714286
7211,0.13142857142857142
7212,0.025714285714285714
7213,0.0
7214,0.024285714285714285
7215,0.018690476190476188
7216,0.06285714285714286
7217,0.6557142857142857
7218,0.14
7219,0.02857142857142857
7220,0.027142857142857142
7221,0.007142857142857143
7222,0.014285714285714285
7223,0.022857142857142857
7224,0.04428571428571428
7225,0.6742857142857143
7226,0.0
7227,0.0
7228,0.014285714285714285
7229,0.0
7230,0.02
7231,0.032857142857142856
7232,0.07571428571428572
7233,0.004285714285714286
7234,0.05857142857142857
7235,0.012857142857142857
7236,0.022857142857142857
7237,0.02857142857142857
7238,0.012857142857142857
7239,0.7528571428571429
7240,0.07
7241,0.05
7242,0.6842857142857143
7243,0.11142857142857143
7244,0.05
7245,0.9214285714285714
7246,0.7285714285714285
7247,0.7385714285714285
7248,0.0
7249,0.02142857142857143
7250,0.7957142857142857
7251,0.04285714285714286
7252,0.06
7253,0.01
7254,0.045714285714285714
7255,0.0
7256,0.8271428571428572
7257,0.10021978021978023
7258,0.014285714285714285
7259,0.0
7260,0.02857142857142857
7261,0.017142857142857144
7262,0.054285714285714284
7263,0.02142857142857143
7264,0.0
7265,0.03857142857142857
7266,0.027142857142857142
7267,0.09
7268,0.041428571428571426
7269,0.027142857142857142
7270,0.018571428571428572
7271,0.054285714285714284
7272,0.035500000000000004
7273,0.03428571428571429
7274,0.6642857142857143
7275,0.012857142857142857
7276,0.007142857142857143
7277,0.04285714285714286
7278,0.045714285714285714
7279,0.08571428571428572
7280,0.012857142857142857
7281,0.007142857142857143
7282,0.037142857142857144
7283,0.027142857142857142
7284,0.0
7285,0.8028571428571428
7286,0.018571428571428572
7287,0.9185714285714286
7288,0.6585714285714286
7289,0.08571428571428572
7290,0.6928571428571428
7291,0.008571428571428572
7292,0.0
7293,0.005714285714285714
7294,0.0014285714285714286
7295,0.7914285714285715
7296,0.024285714285714285
7297,0.008571428571428572
7298,0.06869047619047619
7299,0.047142857142857146
7300,0.0
7301,0.025714285714285714
7302,0.19142857142857142
7303,0.002857142857142857
7304,0.7428571428571429
7305,0.03428571428571429
7306,0.05285714285714286
7307,0.03142857142857143
7308,0.9685714285714285
7309,0.027142857142857142
7310,0.0
7311,0.7428571428571429
7312,0.018571428571428572
7313,0.054285714285714284
7314,0.03428571428571429
7315,0.02142857142857143
7316,0.06142857142857143
7317,0.21714285714285714
7318,0.7757142857142857
7319,0.02857142857142857
7320,0.04
7321,0.03428571428571429
7322,0.05
7323,0.7785714285714286
7324,0.0
7325,0.002857142857142857
7326,0.012857142857142857
7327,0.002857142857142857
7328,0.05142857142857143
7329,0.017142857142857144
7330,0.024285714285714285
7331,0.04428571428571428
7332,0.03428571428571429
7333,0.017142857142857144
7334,0.7714285714285715
7335,0.8542857142857143
7336,0.0
7337,0.027142857142857142
7338,0.12714285714285714
7339,0.014285714285714285
7340,0.0014285714285714286
7341,0.7620238095238097
7342,0.007142857142857143
7343,0.15571428571428572
7344,0.03571428571428571
7345,0.03
7346,0.6514285714285715
7347,0.7428571428571429
7348,0.012857142857142857
7349,0.04428571428571428
7350,0.005714285714285714
7351,0.0
7352,0.02857142857142857
7353,0.04285714285714286
7354,0.017142857142857144
7355,0.0
7356,0.04285714285714286
7357,0.7228571428571429
7358,0.04857142857142857
7359,0.026887755102040813
7360,0.6385714285714286
7361,0.018571428571428572
7362,0.032857142857142856
7363,0.047142857142857146
7364,0.05142857142857143
7365,0.05
7366,0.02035714285714286
7367,0.0
7368,0.022857142857142857
7369,0.0
7370,0.11571428571428571
7371,0.9271428571428572
7372,0.17714285714285713
7373,0.03857142857142857
7374,0.008571428571428572
7375,0.05714285714285714
7376,0.7946153846153847
7377,0.002857142857142857
7378,0.01
7379,0.005714285714285714
7380,0.02142857142857143
7381,0.0014285714285714286
7382,0.0
7383,0.03
7384,0.005714285714285714
7385,0.002857142857142857
7386,0.0
7387,0.12571428571428572
7388,0.011428571428571429
7389,0.7785714285714286
7390,0.022857142857142857
7391,0.03857142857142857
7392,0.008571428571428572
7393,0.02
7394,0.02142857142857143
7395,0.7157142857142857
7396,0.01
7397,0.018571428571428572
7398,0.024285714285714285
7399,0.01
7400,0.002857142857142857
7401,0.7757142857142857
7402,0.011428571428571429
7403,0.015714285714285715
7404,0.018571428571428572
7405,0.017142857142857144
7406,0.018571428571428572
7407,0.024285714285714285
7408,0.0
7409,0.7065306122448979
7410,0.6757142857142857
7411,0.005714285714285714
7412,0.012857142857142857
7413,0.7514285714285714
7414,0.6685714285714286
7415,0.03428571428571429
7416,0.6971428571428572
7417,0.015714285714285715
7418,0.0
7419,0.004285714285714286
7420,0.24730011271656516
7421,0.8828571428571429
7422,0.018571428571428572
7423,0.05285714285714286
7424,0.06087662337662337
7425,0.7457142857142857
7426,0.032857142857142856
7427,0.04428571428571428
7428,0.0
7429,0.014285714285714285
7430,0.037142857142857144
7431,0.03857142857142857
7432,0.03428571428571429
7433,0.0
7434,0.10571428571428572
7435,0.004285714285714286
7436,0.06285714285714286
7437,0.05857142857142857
7438,0.05714285714285714
7439,0.022857142857142857
7440,0.012857142857142857
7441,0.005714285714285714
7442,0.022857142857142857
7443,0.01
7444,0.015714285714285715
7445,0.02
7446,0.02857142857142857
7447,0.0
7448,0.017142857142857144
7449,0.10571428571428572
7450,0.11857142857142858
7451,0.0
7452,0.014285714285714285
7453,0.017142857142857144
7454,0.0
7455,0.0014285714285714286
7456,0.93
7457,0.005714285714285714
7458,0.9157142857142857
7459,0.012857142857142857
7460,0.008571428571428572
7461,0.04285714285714286
7462,0.7671428571428571
7463,0.0
7464,0.2257142857142857
7465,0.037142857142857144
7466,0.005714285714285714
7467,0.0
7468,0.03142857142857143
7469,0.04285714285714286
7470,0.08142857142857143
7471,0.027142857142857142
7472,0.6742857142857143
7473,0.12571428571428572
7474,0.024285714285714285
7475,0.12857142857142856
7476,0.03857142857142857
7477,0.04
7478,0.024285714285714285
7479,0.8214285714285714
7480,0.05
7481,0.0
7482,0.0
7483,0.8585714285714285
7484,0.07
7485,0.02
7486,0.05
7487,0.0
7488,0.02142857142857143
7489,0.0
7490,0.002857142857142857
7491,0.9585714285714285
7492,0.047142857142857146
7493,0.027142857142857142
7494,0.03571428571428571
7495,0.004285714285714286
7496,0.8214285714285714
7497,0.015714285714285715
7498,0.95
7499,0.06142857142857143
7500,0.06
7501,0.66
7502,0.022857142857142857
7503,0.8728571428571429
7504,0.0
7505,0.0
7506,0.06428571428571428
7507,0.0
7508,0.03
7509,0.6671428571428571
7510,0.08571428571428572
7511,0.7771428571428571
7512,0.037142857142857144
7513,0.012857142857142857
7514,0.024285714285714285
7515,0.7071428571428572
7516,0.0014285714285714286
7517,0.024285714285714285
7518,0.8871428571428571
7519,0.0
7520,0.03857142857142857
7521,0.011428571428571429
7522,0.8871428571428571
7523,0.004285714285714286
7524,0.0
7525,0.002857142857142857
7526,0.02142857142857143
7527,0.01593984962406015
7528,0.025714285714285714
7529,0.018571428571428572
7530,0.0
7531,0.008571428571428572
7532,0.0
7533,0.007142857142857143
7534,0.0
7535,0.11153846153846154
7536,0.014285714285714285
7537,0.0
7538,0.8357142857142857
7539,0.045714285714285714
7540,0.007142857142857143
7541,0.026043956043956044
7542,0.01
7543,0.01
7544,0.03428571428571429
7545,0.06571428571428571
7546,0.0
7547,0.014285714285714285
7548,0.011428571428571429
7549,0.7542857142857143
7550,0.012857142857142857
7551,0.7728571428571429
7552,0.21
7553,0.7171428571428572
7554,0.0
7555,0.7428571428571429
7556,0.041428571428571426
7557,0.0
7558,0.022857142857142857
7559,0.002857142857142857
7560,0.7814285714285715
7561,0.004285714285714286
7562,0.9357142857142857
7563,0.014285714285714285
7564,0.012857142857142857
7565,0.027142857142857142
7566,0.008571428571428572
7567,0.7985714285714286
7568,0.0
7569,0.02142857142857143
7570,0.027142857142857142
7571,0.0
7572,0.04428571428571428
7573,0.041428571428571426
7574,0.012857142857142857
7575,0.04857142857142857
7576,0.014285714285714285
7577,0.0
7578,0.10285714285714286
7579,0.04428571428571428
7580,0.08571428571428572
7581,0.03142857142857143
7582,0.03142857142857143
7583,0.02
7584,0.022857142857142857
7585,0.7471428571428571
7586,0.014285714285714285
7587,0.04285714285714286
7588,0.03857142857142857
7589,0.015714285714285715
7590,0.011428571428571429
7591,0.014285714285714285
7592,0.02
7593,0.017142857142857144
7594,0.015714285714285715
7595,0.0014285714285714286
7596,0.07857142857142857
7597,0.037142857142857144
7598,0.04285714285714286
7599,0.9214285714285714
7600,0.8357142857142857
7601,0.06428571428571428
7602,0.055714285714285716
7603,0.024285714285714285
7604,0.02
7605,0.045714285714285714
7606,0.0
7607,0.02
7608,0.02857142857142857
7609,0.01
7610,0.0
7611,0.022857142857142857
7612,0.012857142857142857
7613,0.0
7614,0.054285714285714284
7615,0.0014285714285714286
7616,0.018571428571428572
7617,0.16142857142857142
7618,0.03571428571428571
7619,0.05
7620,0.0
7621,0.025714285714285714
7622,0.02857142857142857
7623,0.8228571428571428
7624,0.66
7625,0.012857142857142857
7626,0.027142857142857142
7627,0.6957142857142857
7628,0.6771428571428572
7629,0.0
7630,0.014285714285714285
7631,0.018571428571428572
7632,0.08
7633,0.014285714285714285
7634,0.02857142857142857
7635,0.07428571428571429
7636,0.005714285714285714
7637,0.007142857142857143
7638,0.06
7639,0.8114285714285714
7640,0.017142857142857144
7641,0.0
7642,0.024285714285714285
7643,0.025714285714285714
7644,0.02857142857142857
7645,0.03
7646,0.02142857142857143
7647,0.02857142857142857
7648,0.014285714285714285
7649,0.06571428571428571
7650,0.75
7651,0.037142857142857144
7652,0.05142857142857143
7653,0.15571428571428572
7654,0.02
7655,0.011428571428571429
7656,0.008571428571428572
7657,0.0
7658,0.02142857142857143
7659,0.08285714285714285
7660,0.004285714285714286
7661,0.0
7662,0.008571428571428572
7663,0.017142857142857144
7664,0.7171428571428572
7665,0.03142857142857143
7666,0.06428571428571428
7667,0.07428571428571429
7668,0.004285714285714286
7669,0.05285714285714286
7670,0.02142857142857143
7671,0.02
7672,0.015714285714285715
7673,0.045714285714285714
7674,0.07714285714285714
7675,0.024285714285714285
7676,0.002857142857142857
7677,0.02857142857142857
7678,0.014285714285714285
7679,0.0
7680,0.6557142857142857
7681,0.03571428571428571
7682,0.8142857142857143
7683,0.1957142857142857
7684,0.055714285714285716
7685,0.04
7686,0.05285714285714286
7687,0.8428571428571429
7688,0.6714285714285714
7689,0.032857142857142856
7690,0.7471428571428571
7691,0.041428571428571426
7692,0.055714285714285716
7693,0.007142857142857143
7694,0.0
7695,0.02142857142857143
7696,0.022857142857142857
7697,0.0
7698,0.02142857142857143
7699,0.7742857142857142
7700,0.0
7701,0.055714285714285716
7702,0.007142857142857143
7703,0.7285714285714285
7704,0.027142857142857142
7705,0.10428571428571429
7706,0.04285714285714286
7707,0.0
7708,0.017142857142857144
7709,0.07285714285714286
7710,0.02
7711,0.15714285714285714
7712,0.01
7713,0.018571428571428572
7714,0.012857142857142857
7715,0.03428571428571429
7716,0.07285714285714286
7717,0.01
7718,0.0014285714285714286
7719,0.78
7720,0.06714285714285714
7721,0.02857142857142857
7722,0.015714285714285715
7723,0.032857142857142856
7724,0.0
7725,0.7214285714285714
7726,0.01
7727,0.6957142857142857
7728,0.025714285714285714
7729,0.005714285714285714
7730,0.05857142857142857
7731,0.7714285714285715
7732,0.0
7733,0.027142857142857142
7734,0.02
7735,0.7014285714285714
7736,0.017142857142857144
7737,0.0
7738,0.027142857142857142
7739,0.08714285714285715
7740,0.017142857142857144
7741,0.015714285714285715
7742,0.08428571428571428
7743,0.0
7744,0.007142857142857143
7745,0.015714285714285715
7746,0.02857142857142857
7747,0.02142857142857143
7748,0.09714285714285714
7749,0.05857142857142857
7750,0.08571428571428572
7751,0.02142857142857143
7752,0.012857142857142857
7753,0.08142857142857143
7754,0.045714285714285714
7755,0.015714285714285715
7756,0.01
7757,0.011428571428571429
7758,0.002857142857142857
7759,0.09
7760,0.04857142857142857
7761,0.0014285714285714286
7762,0.7714285714285715
7763,0.07428571428571429
7764,0.9685714285714285
7765,0.6842857142857143
7766,0.06571428571428571
7767,0.03428571428571429
7768,0.03
7769,0.032857142857142856
7770,0.7871428571428571
7771,0.04285714285714286
7772,0.7685714285714286
7773,0.18142857142857144
7774,0.0
7775,0.02142857142857143
7776,0.0014285714285714286
7777,0.055714285714285716
7778,0.6728571428571428
7779,0.02142857142857143
7780,0.007142857142857143
7781,0.012857142857142857
7782,0.0
7783,0.04857142857142857
7784,0.002857142857142857
7785,0.0
7786,0.05714285714285714
7787,0.6942857142857143
7788,0.025714285714285714
7789,0.02142857142857143
7790,0.022857142857142857
7791,0.05142857142857143
7792,0.05857142857142857
7793,0.007142857142857143
7794,0.025714285714285714
7795,0.82
7796,0.0014285714285714286
7797,0.007142857142857143
7798,0.054285714285714284
7799,0.015714285714285715
7800,0.03571428571428571
7801,0.7814285714285715
7802,0.7714285714285715
7803,0.055714285714285716
7804,0.005714285714285714
7805,0.6728571428571428
